"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,131459705,115747772,1,5,24,"M",4,2,24,0
2019,131459706,115747773,1,5,32,"M",2,2,32,0
2019,131459707,115747774,1,5,53,"F",2,2,53,0
2019,131459711,115747776,1,5,30,"F",2,2,30,0
2019,131459719,115747781,1,5,61,"M",2,2,61,0
2019,131459722,115747783,1,4,,"U",0,3,,
2019,131459724,115747785,1,4,,"M",0,3,,
2019,131459725,115747785,2,4,,"U",0,3,,
2019,131459728,115747787,1,4,,"U",0,3,,
2019,131459730,115747789,1,4,,"U",0,3,,
2019,131459732,115747792,0,,,"",,,,
2019,131459733,115747794,1,4,,"U",0,3,,
2019,131459734,115747795,1,4,,"U",0,3,,
2019,131459735,115747796,1,4,,"U",0,3,,
2019,131459736,115747797,1,5,22,"M",1,2,22,0
2019,131459738,115747799,1,4,,"U",0,3,,
2019,131459744,115747804,0,,,"",,,,
2019,131459745,115747805,1,4,,"U",0,3,,
2019,131459749,115747808,0,,,"",,,,
2019,131459751,115747810,1,4,,"U",0,3,,
2019,131459754,115747813,0,,,"",,,,
2019,131459757,115747814,1,5,72,"M",2,2,72,0
2019,131459758,115747817,1,5,27,"M",2,2,27,0
2019,131459760,115747818,1,4,,"U",0,3,,
2019,131459763,115747822,1,5,36,"F",2,2,36,0
2019,131459765,115747824,1,4,,"U",0,3,,
2019,131459766,115747825,1,5,28,"M",2,2,28,0
2019,131459768,115747825,3,5,28,"F",2,2,28,0
2019,131459767,115747825,2,5,28,"M",2,2,28,0
2019,131459772,115747830,1,4,,"M",2,2,,
2019,131459773,115747830,2,4,,"F",2,2,,
2019,131459776,115747832,2,5,37,"M",2,2,35,39
2019,131459775,115747832,1,5,33,"M",2,2,33,0
2019,131459778,115747834,1,5,26,"M",1,1,26,0
2019,131459780,115747837,1,5,16,"M",2,2,16,0
2019,131459781,115747838,1,5,22,"M",2,2,22,0
2019,131459783,115747840,1,5,30,"M",2,2,30,0
2019,131459786,115747842,1,4,,"U",0,3,,
2019,131459788,115747844,1,5,27,"M",2,2,27,0
2019,131459792,115747848,1,4,,"U",0,3,,
2019,131459793,115747849,1,5,30,"M",2,2,30,0
2019,131459794,115747851,1,5,38,"M",1,1,38,0
2019,131459796,115747853,1,5,36,"M",2,2,36,0
2019,131459799,115747856,0,,,"",,,,
2019,131459801,115747859,1,5,30,"M",1,3,30,0
2019,131459802,115747860,0,,,"",,,,
2019,131459803,115747861,1,4,,"M",1,2,,
2019,131459804,115747862,1,5,26,"M",2,2,26,0
2019,131459805,115747863,1,4,,"U",0,3,,
2019,131459806,115747864,1,5,30,"M",1,2,30,0
2019,131459808,115747865,1,4,,"U",0,3,,
2019,131459811,115747868,1,5,46,"M",2,2,46,0
2019,131459815,115747871,1,5,24,"F",1,1,24,0
2019,131459816,115747872,1,4,,"U",0,3,,
2019,131459818,115747875,0,,,"",,,,
2019,131459819,115747877,1,5,23,"M",2,2,23,0
2019,131459820,115747878,1,5,31,"M",1,2,31,0
2019,131459822,115747880,1,5,28,"M",2,2,28,0
2019,131459823,115747880,2,5,28,"M",2,2,28,0
2019,131459825,115747882,1,5,55,"M",2,2,55,0
2019,131459827,115747885,1,5,51,"M",2,2,51,0
2019,131459829,115747887,1,5,19,"M",2,2,19,0
2019,131459830,115747887,2,5,21,"M",2,2,21,0
2019,131459833,115747888,2,5,41,"M",2,2,41,0
2019,131459832,115747888,1,5,44,"M",1,1,44,0
2019,131459835,115747889,2,5,13,"M",2,2,13,0
2019,131459834,115747889,1,5,12,"M",2,2,12,0
2019,131459836,115747890,1,5,17,"M",2,2,17,0
2019,131459837,115747891,1,5,45,"M",1,2,45,0
2019,131459838,115747892,0,,,"",,,,
2019,131459839,115747893,1,5,62,"M",2,2,62,0
2019,131459840,115747894,1,5,50,"M",2,2,50,0
2019,131459841,115747894,2,5,50,"M",2,2,50,0
2019,131459842,115747897,1,5,35,"M",2,2,35,0
2019,131459843,115747899,1,5,17,"F",2,2,17,0
2019,131459844,115747899,2,5,16,"M",2,2,16,0
2019,131459845,115747900,1,4,,"M",0,3,,
2019,131459847,115747900,3,4,,"M",0,3,,
2019,131459846,115747900,2,4,,"M",0,3,,
2019,131459849,115747900,5,4,,"F",0,3,,
2019,131459848,115747900,4,4,,"M",0,3,,
2019,131459850,115747901,1,4,,"U",0,3,,
2019,131459851,115747902,0,,,"",,,,
2019,131459853,115747904,1,4,,"U",0,3,,
2019,131459855,115747905,2,5,25,"M",1,1,25,0
2019,131459854,115747905,1,5,39,"M",1,1,39,0
2019,131459856,115747906,0,,,"",,,,
2019,131459858,115747908,1,4,,"U",0,3,,
2019,131459859,115747909,1,4,,"U",0,3,,
2019,131459860,115747910,0,,,"",,,,
2019,131459861,115747911,0,,,"",,,,
2019,131459862,115747912,1,5,36,"M",1,2,36,0
2019,131459863,115747912,2,5,34,"F",1,2,34,0
2019,131459865,115747915,1,5,43,"M",4,2,43,0
2019,131459866,115747916,0,,,"",,,,
2019,131459867,115747917,1,4,,"U",0,3,,
2019,131459868,115747918,1,4,,"U",0,3,,
2019,131459869,115747919,1,5,33,"M",2,2,33,0
2019,131459870,115747920,0,,,"",,,,
2019,131459871,115747921,1,4,,"U",0,3,,
2019,131459872,115747922,1,4,,"U",0,3,,
2019,131459873,115747923,1,5,16,"F",2,2,16,17
2019,131459874,115747924,1,5,42,"M",2,2,42,0
2019,131459875,115747925,1,5,40,"F",2,2,40,0
2019,131459876,115747926,1,4,,"U",0,3,,
2019,131459877,115747927,1,4,,"M",1,3,,
2019,131459878,115747928,0,,,"",,,,
2019,131459879,115747929,1,5,50,"M",1,2,50,0
2019,131459880,115747929,2,5,50,"F",1,2,50,0
2019,131459881,115747930,1,5,14,"M",2,2,14,0
2019,131459882,115747931,1,5,30,"M",2,2,30,0
2019,131459884,115747933,1,5,27,"M",2,2,27,0
2019,131459886,115747934,2,5,30,"M",2,2,30,0
2019,131459885,115747934,1,5,30,"M",2,2,30,0
2019,131459887,115747935,1,5,25,"M",2,2,25,0
2019,131459889,115747937,2,5,25,"M",2,2,25,0
2019,131459888,115747937,1,5,33,"M",2,2,33,0
2019,131459891,115747938,1,5,24,"F",2,3,24,0
2019,131459893,115747940,1,5,27,"M",2,2,27,0
2019,131459895,115747943,1,5,58,"M",2,2,58,0
2019,131459897,115747946,1,5,37,"M",1,2,37,0
2019,131459898,115747947,1,4,,"U",0,3,,
2019,131459900,115747949,1,5,54,"M",2,2,54,0
2019,131459902,115747951,1,5,31,"F",2,2,31,0
2019,131459903,115747953,1,5,67,"M",2,2,67,0
2019,131459905,115747955,1,5,34,"F",2,2,34,0
2019,131459906,115747958,0,,,"",,,,
2019,131459908,115747959,0,,,"",,,,
2019,131459912,115747960,1,4,,"U",0,3,,
2019,131459914,115747963,0,,,"",,,,
2019,131459916,115747965,1,5,24,"M",2,2,23,25
2019,131459917,115747965,2,5,24,"M",2,2,23,25
2019,131459918,115747965,3,5,24,"M",2,2,23,25
2019,131459919,115747966,1,4,,"F",2,2,,
2019,131459924,115747968,4,5,16,"M",2,2,16,0
2019,131459922,115747968,2,5,18,"M",1,2,18,0
2019,131459921,115747968,1,5,15,"M",2,2,15,0
2019,131459923,115747968,3,5,16,"M",2,2,16,0
2019,131459927,115747971,1,5,29,"M",1,1,29,0
2019,131459928,115747972,1,5,29,"M",2,3,29,0
2019,131459930,115747974,1,4,,"M",0,3,,
2019,131459934,115747976,1,5,30,"M",1,2,30,0
2019,131459936,115747978,1,5,29,"M",1,1,29,0
2019,131459939,115747981,2,5,17,"M",2,2,17,0
2019,131459938,115747981,1,5,14,"F",2,2,14,0
2019,131459940,115747981,3,5,19,"M",2,2,19,0
2019,131459941,115747981,4,5,13,"F",2,2,13,0
2019,131459943,115747983,1,5,42,"M",1,2,42,0
2019,131459946,115747986,1,5,20,"M",2,2,20,0
2019,131459947,115747986,2,5,23,"F",2,2,23,0
2019,131459948,115747986,3,5,22,"M",2,2,22,0
2019,131459951,115747989,1,5,41,"F",1,2,41,0
2019,131459954,115747991,1,5,34,"M",1,3,34,0
2019,131459955,115747992,1,5,42,"M",1,2,42,0
2019,131459956,115747993,1,5,32,"M",1,1,32,0
2019,131459957,115747994,1,5,37,"M",2,2,37,0
2019,131459960,115747995,3,5,31,"M",2,2,31,0
2019,131459958,115747995,1,5,24,"M",2,2,24,0
2019,131459959,115747995,2,5,23,"F",1,2,23,0
2019,131459962,115747996,2,5,38,"M",1,2,38,0
2019,131459961,115747996,1,5,24,"F",1,1,24,0
2019,131459963,115747997,1,5,33,"M",2,2,33,0
2019,131459964,115747998,1,5,48,"M",2,2,48,0
2019,131459965,115747999,1,5,37,"M",2,2,37,0
2019,131459966,115748000,1,5,15,"M",2,2,15,0
2019,131459967,115748001,1,4,,"U",0,3,,
2019,131459968,115748002,1,5,33,"F",1,2,33,0
2019,131474969,115748003,1,5,27,"M",1,2,27,0
2019,131474970,115748003,2,5,26,"M",1,2,26,0
2019,131474971,115748004,1,5,15,"M",2,2,15,0
2019,131474973,115748004,3,5,14,"M",2,3,14,0
2019,131474972,115748004,2,5,13,"M",2,3,13,0
2019,131474974,115748005,1,5,22,"F",2,2,22,0
2019,131474975,115748006,1,4,,"M",0,3,,
2019,131474977,115748008,1,4,,"U",0,3,,
2019,131474980,115748011,1,5,33,"M",2,2,33,0
2019,131474981,115748012,0,,,"",,,,
2019,131474982,115748013,1,4,,"U",0,3,,
2019,131474983,115748014,1,4,,"U",0,3,,
2019,131474984,115748015,1,4,,"U",0,3,,
2019,131474985,115748016,1,5,32,"F",2,2,32,0
2019,131474986,115748017,0,,,"",,,,
2019,131474987,115748018,1,4,,"U",0,3,,
2019,131474988,115748019,1,5,30,"M",2,2,30,0
2019,131474989,115748020,1,4,,"U",0,3,,
2019,131474990,115748020,2,5,18,"M",2,2,18,0
2019,131474991,115748021,0,,,"",,,,
2019,131474992,115748023,1,5,39,"M",2,2,39,0
2019,131474994,115748025,0,,,"",,,,
2019,131474995,115748026,1,5,33,"F",2,2,33,0
2019,131474999,115748029,1,5,40,"M",1,2,40,0
2019,131475002,115748031,1,4,,"U",0,3,,
2019,131475003,115748032,1,5,39,"F",1,2,39,0
2019,131475005,115748033,2,5,37,"M",2,2,37,0
2019,131475004,115748033,1,5,31,"M",2,2,31,0
2019,131475006,115748034,1,5,51,"F",2,2,51,0
2019,131475007,115748036,1,5,20,"M",1,2,20,0
2019,134039040,118021207,1,5,40,"M",1,1,40,0
2019,134039048,118021212,1,5,27,"M",1,1,27,0
2019,134039069,118021217,1,5,25,"F",2,2,25,0
2019,134050248,118021223,2,5,23,"M",1,2,23,0
2019,134050247,118021223,1,5,22,"M",1,2,22,0
2019,134039074,118021225,1,5,33,"M",2,2,33,0
2019,134039079,118021229,1,5,38,"M",2,2,38,0
2019,134039083,118021231,1,5,33,"M",1,1,33,0
2019,134039084,118021232,1,4,,"M",0,3,,
2019,134050273,118021233,1,5,32,"M",2,2,32,0
2019,134039085,118021234,1,5,20,"F",0,2,20,0
2019,134039087,118021236,1,5,27,"M",1,2,27,0
2019,134039089,118021237,1,5,30,"M",1,2,30,0
2019,134050291,118021242,1,5,54,"F",1,2,54,0
2019,134050297,118021244,4,5,13,"M",2,2,13,0
2019,134050298,118021244,5,5,49,"M",2,2,49,0
2019,134039100,118021244,2,5,49,"M",2,2,49,0
2019,134050296,118021244,3,5,51,"M",2,2,51,0
2019,134039099,118021244,1,4,,"M",2,2,,
2019,134039107,118021247,1,5,33,"M",1,1,33,0
2019,134039137,118021256,1,5,22,"F",1,2,22,0
2019,134039139,118021257,2,5,21,"F",1,2,21,0
2019,134039138,118021257,1,5,42,"M",1,2,42,0
2019,134039140,118021258,1,4,,"M",2,2,,
2019,134039141,118021259,1,5,21,"F",2,2,21,0
2019,134039142,118021260,1,5,31,"M",1,2,31,0
2019,134039143,118021261,1,4,,"M",1,2,,
2019,134039144,118021262,0,,,"",,,,
2019,134039145,118021263,1,5,21,"M",2,3,18,25
2019,134039146,118021264,1,4,,"M",2,2,,
2019,134039147,118021265,0,,,"",,,,
2019,134039151,118021266,4,5,15,"M",2,2,15,0
2019,134039153,118021266,6,5,14,"M",2,2,14,0
2019,134039149,118021266,2,5,14,"M",2,2,14,0
2019,134039150,118021266,3,5,16,"M",2,2,16,0
2019,134039148,118021266,1,5,15,"M",2,2,15,0
2019,134039152,118021266,5,5,15,"M",2,2,15,0
2019,134039155,118021267,2,5,20,"M",2,2,20,0
2019,134039154,118021267,1,5,20,"M",2,2,20,0
2019,134039156,118021267,3,5,20,"M",2,2,20,0
2019,134039157,118021268,1,5,24,"M",2,2,24,0
2019,134039158,118021269,1,5,41,"M",2,2,41,0
2019,134039159,118021270,1,5,51,"M",2,2,51,0
2019,134039160,118021271,1,5,31,"F",2,2,31,0
2019,134039161,118021272,1,4,,"U",0,3,,
2019,134039162,118021273,1,5,53,"M",1,2,53,0
2019,134039164,118021275,1,5,22,"F",2,2,22,0
2019,134039166,118021276,2,5,45,"M",1,2,45,0
2019,134039167,118021276,3,5,27,"M",1,2,27,0
2019,134039165,118021276,1,4,,"U",0,3,,
2019,134039168,118021277,1,5,20,"M",2,2,20,0
2019,134039169,118021278,1,5,26,"M",2,2,26,0
2019,134039170,118021279,1,5,21,"F",1,2,21,0
2019,134039173,118021280,3,5,17,"M",2,2,17,0
2019,134039172,118021280,2,5,17,"M",2,2,17,0
2019,134039171,118021280,1,5,17,"M",2,2,17,0
2019,134039174,118021281,1,4,,"U",0,3,,
2019,134039175,118021282,1,5,31,"M",2,2,31,0
2019,134039176,118021283,1,5,15,"F",2,2,15,0
2019,134039177,118021284,1,5,16,"M",2,2,16,0
2019,134039178,118021285,1,4,,"U",0,3,,
2019,134039179,118021286,1,4,,"U",0,3,,
2019,134039180,118021287,0,,,"",,,,
2019,134039181,118021288,1,5,21,"M",2,2,17,25
2019,134039182,118021288,2,5,21,"M",2,2,17,25
2019,134039183,118021289,0,,,"",,,,
2019,134039184,118021290,1,4,,"U",0,3,,
2019,134039185,118021291,1,4,,"U",0,3,,
2019,134039186,118021292,1,4,,"U",0,3,,
2019,134039187,118021293,0,,,"",,,,
2019,134039188,118021294,1,5,26,"M",1,2,26,0
2019,134039189,118021295,1,4,,"U",0,3,,
2019,134039190,118021296,1,4,,"U",0,3,,
2019,134039191,118021297,0,,,"",,,,
2019,134039192,118021298,0,,,"",,,,
2019,134039193,118021299,1,5,43,"M",1,2,43,0
2019,134039194,118021300,1,4,,"U",0,3,,
2019,134039195,118021301,1,5,44,"M",1,2,44,0
2019,134039197,118021302,2,5,24,"M",1,2,24,0
2019,134039196,118021302,1,5,23,"F",1,2,23,0
2019,134039199,118021303,2,5,54,"M",1,2,54,0
2019,134039198,118021303,1,5,35,"M",1,2,35,0
2019,134039200,118021304,1,5,35,"M",1,2,35,0
2019,134039201,118021305,1,5,38,"F",1,2,38,0
2019,134039202,118021306,1,4,,"F",0,3,,
2019,134039203,118021307,1,5,53,"F",1,2,53,0
2019,134039204,118021308,1,5,27,"M",2,2,27,0
2019,134039205,118021309,1,5,28,"F",1,2,28,0
2019,134039207,118021309,3,5,30,"M",1,3,30,0
2019,134039206,118021309,2,5,30,"F",1,3,30,0
2019,134039209,118021310,2,4,,"M",2,2,,
2019,134039208,118021310,1,4,,"U",0,3,,
2019,134039213,118021310,6,4,,"M",1,1,,
2019,134039210,118021310,3,4,,"M",2,2,,
2019,134039212,118021310,5,4,,"M",1,2,,
2019,134039211,118021310,4,4,,"M",2,2,,
2019,134039215,118021311,2,4,,"M",1,3,,
2019,134039214,118021311,1,4,,"U",0,3,,
2019,134039216,118021312,1,5,35,"F",2,2,30,40
2019,134039218,118021312,3,4,,"F",2,3,,
2019,134039217,118021312,2,4,,"F",2,3,,
2019,134039219,118021313,0,,,"",,,,
2019,134039220,118021314,0,,,"",,,,
2019,134039221,118021315,1,5,16,"M",1,2,16,0
2019,134039223,118021316,2,4,,"M",1,1,,
2019,134039222,118021316,1,5,75,"M",1,1,70,80
2019,134039224,118021317,1,4,,"U",0,3,,
2019,134039225,118021318,1,4,,"U",0,3,,
2019,134039226,118021319,1,4,,"U",0,3,,
2019,134039227,118021320,0,,,"",,,,
2019,134039228,118021321,1,4,,"U",0,3,,
2019,134039229,118021322,1,4,,"U",0,3,,
2019,134039230,118021322,2,5,17,"M",2,2,17,0
2019,134039231,118021323,1,5,30,"M",2,2,30,0
2019,134039232,118021324,1,5,25,"M",2,2,22,28
2019,134039233,118021325,1,4,,"F",2,2,,
2019,134039234,118021326,1,4,,"U",0,3,,
2019,134039235,118021327,1,5,22,"F",1,1,22,0
2019,134039236,118021328,1,5,26,"F",2,2,26,0
2019,134039237,118021329,1,5,40,"M",1,2,40,0
2019,134039238,118021330,1,4,,"U",0,3,,
2019,134039239,118021331,1,5,52,"M",1,2,52,0
2019,134039240,118021332,1,5,38,"M",4,2,38,0
2019,134039241,118021333,1,5,22,"M",1,1,22,0
2019,134039242,118021334,1,5,25,"F",2,2,25,0
2019,134041699,118021191,1,4,,"F",1,3,,
2019,134039017,118021191,2,4,,"F",0,3,,
2019,134039018,118021191,3,5,19,"M",2,2,18,20
2019,128501067,113383852,1,5,24,"M",1,2,24,0
2019,128508105,113397030,1,5,29,"M",2,2,20,39
2019,128494150,113397032,1,5,40,"M",1,2,40,0
2019,131475008,115748037,1,5,35,"F",2,2,35,0
2019,131475010,115748039,1,4,,"M",1,2,,
2019,131475013,115748041,1,5,39,"F",2,2,39,0
2019,131475018,115748043,3,5,22,"F",2,2,20,25
2019,131475016,115748043,1,5,22,"F",2,2,20,25
2019,131475017,115748043,2,5,22,"F",2,2,20,25
2019,131475021,115748046,1,4,,"U",0,3,,
2019,131475022,115748050,1,5,31,"M",2,2,31,0
2019,131475025,115748052,2,5,15,"F",2,2,15,0
2019,131475024,115748052,1,5,15,"F",2,3,15,0
2019,131475030,115748054,2,5,20,"M",2,2,18,22
2019,131475031,115748054,3,5,20,"M",2,2,18,22
2019,131475029,115748054,1,5,20,"M",2,2,18,22
2019,131475033,115748056,1,5,34,"M",2,2,34,0
2019,131475034,115748057,1,5,23,"M",2,2,23,0
2019,131475036,115748059,1,4,,"U",0,3,,
2019,131475037,115748060,1,5,62,"M",1,2,60,65
2019,131475038,115748061,1,4,,"U",0,3,,
2019,131475039,115748062,1,5,27,"M",2,2,27,0
2019,131475040,115748063,1,5,25,"F",1,2,25,0
2019,131475041,115748065,1,5,44,"M",1,2,40,49
2019,131475042,115748067,1,5,38,"F",2,2,38,0
2019,131475043,115748068,0,,,"",,,,
2019,131475044,115748069,0,,,"",,,,
2019,131475045,115748070,1,5,24,"F",1,1,24,0
2019,131475047,115748072,1,5,34,"M",1,2,34,0
2019,131475048,115748073,1,5,31,"M",2,2,31,0
2019,131475049,115748074,1,4,,"U",0,3,,
2019,131475051,115748075,1,4,,"U",0,3,,
2019,131475052,115748076,1,5,22,"M",2,2,22,0
2019,131475053,115748077,1,4,,"U",0,3,,
2019,131475054,115748078,1,5,19,"F",1,2,19,0
2019,131475058,115748078,5,5,33,"F",1,2,33,0
2019,131475056,115748078,3,5,19,"F",1,2,19,0
2019,131475055,115748078,2,5,33,"F",1,2,33,0
2019,131475057,115748078,4,5,22,"F",1,2,22,0
2019,131475061,115748080,2,5,32,"M",2,2,32,0
2019,131475060,115748080,1,5,28,"M",1,2,28,0
2019,131475063,115748082,1,5,22,"M",1,2,22,0
2019,131475064,115748083,1,5,51,"F",1,2,51,0
2019,131475066,115748084,1,5,37,"M",2,2,37,0
2019,131475071,115748086,1,5,39,"M",1,2,39,0
2019,131475072,115748086,2,5,37,"F",1,2,37,0
2019,131475074,115748088,1,5,32,"F",1,1,32,0
2019,131475076,115748089,1,5,35,"M",2,2,35,0
2019,131475077,115748089,2,5,30,"F",1,2,30,0
2019,131475079,115748091,1,5,44,"F",2,2,44,0
2019,131475080,115748092,1,5,27,"M",2,2,27,0
2019,131475088,115748096,0,,,"",,,,
2019,131475090,115748098,1,5,21,"M",2,2,21,0
2019,131475096,115748101,1,4,,"M",0,1,,
2019,131475097,115748101,2,5,23,"M",1,2,23,0
2019,131475098,115748102,1,5,48,"M",2,2,48,0
2019,131475100,115748103,1,5,26,"M",1,2,26,0
2019,131475101,115748105,1,5,23,"M",2,2,23,0
2019,131475104,115748107,1,5,43,"F",2,2,43,0
2019,131475106,115748108,1,5,30,"M",1,1,30,0
2019,131475107,115748109,1,5,20,"M",2,2,20,0
2019,131475109,115748111,1,4,,"M",0,3,,
2019,131475110,115748112,1,5,57,"F",2,2,57,0
2019,131475112,115748113,1,5,61,"M",1,2,61,0
2019,131475113,115748113,2,5,31,"M",1,2,31,0
2019,131475114,115748114,1,5,68,"M",1,2,68,0
2019,131475115,115748115,1,5,23,"F",2,2,23,0
2019,131475116,115748116,1,5,25,"M",2,2,25,0
2019,131475119,115748117,3,5,16,"M",2,2,16,0
2019,131475118,115748117,2,5,16,"F",2,2,16,0
2019,131475117,115748117,1,5,16,"M",2,2,16,0
2019,131475121,115748118,2,5,44,"F",1,2,44,0
2019,131475120,115748118,1,4,,"F",1,3,,
2019,131475122,115748119,1,5,18,"M",2,2,18,0
2019,131475123,115748120,1,5,24,"F",2,2,24,0
2019,131475128,115748121,5,5,11,"M",2,3,10,12
2019,131475124,115748121,1,5,11,"M",2,3,10,12
2019,131475125,115748121,2,5,11,"M",2,3,10,12
2019,131475127,115748121,4,5,11,"M",2,3,10,12
2019,131475126,115748121,3,5,11,"M",2,3,10,12
2019,131475129,115748122,1,5,53,"F",1,2,53,0
2019,131475130,115748123,1,4,,"U",0,3,,
2019,131475131,115748124,1,4,,"U",0,3,,
2019,131475132,115748125,1,5,55,"F",1,2,55,0
2019,131475133,115748126,1,5,31,"F",1,2,31,0
2019,131475134,115748126,2,5,56,"M",2,2,56,0
2019,131475135,115748127,1,5,35,"M",2,2,30,40
2019,131475136,115748127,2,5,35,"M",2,2,30,40
2019,131475138,115748129,1,5,31,"M",1,2,31,0
2019,131475139,115748130,1,4,,"U",0,3,,
2019,131475140,115748131,1,4,,"M",0,3,,
2019,131475142,115748132,1,5,43,"M",1,2,43,0
2019,131475145,115748136,1,5,19,"M",2,2,19,0
2019,131475146,115748138,1,4,,"M",2,3,,
2019,131475147,115748139,1,5,37,"M",2,2,37,0
2019,131475148,115748140,1,5,36,"M",2,2,36,0
2019,131475149,115748141,1,5,23,"M",1,2,23,0
2019,131475150,115748142,1,4,,"U",0,3,,
2019,131475152,115748143,1,5,26,"M",2,2,26,0
2019,131475153,115748144,1,5,30,"M",1,2,30,0
2019,131475154,115748145,1,5,12,"M",2,2,12,0
2019,131475155,115748146,1,4,,"U",0,3,,
2019,131475156,115748147,1,5,29,"F",2,2,27,32
2019,131475158,115748148,2,5,15,"F",2,2,15,0
2019,131475157,115748148,1,5,22,"M",2,2,22,0
2019,131475159,115748149,1,5,30,"M",2,2,30,0
2019,131475160,115748150,1,4,,"U",0,3,,
2019,131475161,115748151,1,5,40,"M",1,2,40,0
2019,131475162,115748152,0,,,"",,,,
2019,131475163,115748153,1,5,52,"M",1,2,52,0
2019,131475164,115748154,1,5,33,"M",1,2,33,0
2019,131475165,115748154,2,5,33,"M",1,2,33,0
2019,131475168,115748156,1,4,,"U",0,3,,
2019,131475179,115748158,1,5,21,"M",1,1,21,0
2019,131475180,115748159,1,5,52,"M",1,2,52,0
2019,131475181,115748160,1,4,,"U",0,3,,
2019,131475182,115748161,1,5,34,"M",2,2,34,0
2019,131475183,115748162,1,5,30,"M",2,2,30,0
2019,131475185,115748164,1,5,37,"M",1,2,35,40
2019,131475187,115748166,1,4,,"U",0,3,,
2019,131475189,115748167,1,5,27,"M",2,2,27,0
2019,131475190,115748168,1,5,44,"M",1,2,44,0
2019,131475191,115748169,1,5,34,"M",1,2,34,0
2019,131475192,115748170,1,5,19,"M",2,2,19,0
2019,131475193,115748170,2,5,36,"M",1,2,36,0
2019,131475194,115748171,1,5,31,"M",1,2,31,0
2019,131475195,115748172,1,5,16,"M",2,3,15,18
2019,131475196,115748172,2,5,15,"M",2,2,15,0
2019,131475197,115748173,1,5,19,"F",2,2,19,0
2019,131475198,115748174,1,5,24,"M",2,2,24,0
2019,131475199,115748175,1,5,21,"M",2,2,21,0
2019,131475200,115748175,2,5,19,"F",2,2,19,0
2019,131475204,115748178,1,5,30,"M",2,3,30,0
2019,131475206,115748180,1,5,20,"M",2,2,20,0
2019,131475207,115748180,2,5,20,"M",2,2,20,0
2019,131475209,115748182,1,4,,"U",0,3,,
2019,131475212,115748186,0,,,"",,,,
2019,131475215,115748187,3,4,,"M",2,2,,
2019,131475216,115748187,4,4,,"M",2,2,,
2019,131475217,115748187,5,4,,"M",2,2,,
2019,131475213,115748187,1,4,,"U",0,3,,
2019,131475214,115748187,2,4,,"M",2,2,,
2019,131475219,115748189,1,5,34,"M",2,2,34,0
2019,131475220,115748190,1,4,,"M",0,3,,
2019,131475221,115748191,0,,,"",,,,
2019,131475223,115748193,1,4,,"U",0,3,,
2019,131475225,115748195,0,,,"",,,,
2019,131475226,115748196,0,,,"",,,,
2019,131475227,115748198,1,5,21,"F",2,2,18,25
2019,131475228,115748199,1,5,29,"F",1,1,29,0
2019,131475229,115748200,1,5,37,"M",1,2,35,40
2019,134039245,118021335,3,5,28,"M",2,2,28,0
2019,134039243,118021335,1,5,19,"M",2,2,19,0
2019,134039244,118021335,2,5,25,"M",2,3,25,0
2019,134039246,118021336,1,5,31,"M",2,2,31,0
2019,134039247,118021337,1,5,25,"M",2,2,25,0
2019,134039248,118021338,1,5,26,"M",2,2,26,0
2019,134039250,118021340,1,5,40,"M",2,2,40,0
2019,134039251,118021341,1,4,,"U",0,3,,
2019,134039252,118021342,1,4,,"U",0,3,,
2019,134039253,118021343,1,4,,"U",0,3,,
2019,134039254,118021344,1,4,,"U",0,3,,
2019,134039255,118021345,1,5,61,"F",2,2,61,0
2019,134039256,118021346,1,5,24,"F",1,2,24,0
2019,134039257,118021347,1,5,56,"M",2,2,56,0
2019,134039258,118021348,1,5,26,"M",2,3,26,0
2019,134039259,118021349,1,5,30,"M",1,3,30,0
2019,134039260,118021350,1,4,,"U",0,3,,
2019,134039261,118021351,1,5,66,"F",2,2,66,0
2019,134039263,118021352,2,5,27,"M",2,2,25,30
2019,134039262,118021352,1,5,27,"M",2,2,25,30
2019,134039264,118021352,3,5,27,"M",2,2,25,30
2019,134039265,118021353,1,5,19,"F",2,2,19,0
2019,134039266,118021354,1,4,,"U",0,3,,
2019,134039267,118021355,0,,,"",,,,
2019,134039268,118021356,1,5,28,"M",2,3,28,0
2019,134039269,118021356,2,5,28,"F",2,3,28,0
2019,134039270,118021357,0,,,"",,,,
2019,134039271,118021358,1,5,42,"M",2,2,42,0
2019,134039272,118021359,0,,,"",,,,
2019,134039273,118021360,1,4,,"U",0,3,,
2019,134039274,118021361,0,,,"",,,,
2019,134039275,118021362,1,4,,"U",0,3,,
2019,134039276,118021363,1,5,50,"F",2,2,50,0
2019,134039277,118021364,1,5,30,"F",1,2,30,0
2019,134039278,118021365,1,5,24,"F",2,2,23,25
2019,134039280,118021366,2,5,17,"M",1,1,17,0
2019,134039279,118021366,1,5,17,"M",2,2,17,0
2019,134039281,118021367,1,5,56,"M",2,2,56,0
2019,134039282,118021368,0,,,"",,,,
2019,134039284,118021370,0,,,"",,,,
2019,134039285,118021371,1,5,32,"M",2,2,30,35
2019,134039286,118021372,1,5,20,"F",2,2,20,0
2019,134039289,118021373,3,5,29,"F",2,2,29,0
2019,134039288,118021373,2,5,30,"F",2,2,30,0
