"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,128261858,117070136,1,1,,,,,,"",,,"",,
2019,128261859,117070137,1,4,,,,5,22,"F",4,2,"R",22,0
2019,128261860,117070137,2,4,,,,5,47,"M",4,2,"R",45,50
2019,128261861,117070138,1,4,,,,5,24,"F",2,2,"R",24,0
2019,128261862,117070139,1,4,,,,5,25,"F",2,2,"R",25,0
2019,128261863,117070140,1,4,,,,5,25,"F",2,2,"R",25,0
2019,128261864,117070141,1,4,,,,5,79,"F",1,3,"R",79,0
2019,128261865,117070142,1,1,,,,,,"",,,"",,
2019,128261867,117070144,1,4,,,,5,40,"M",1,2,"N",40,0
2019,128261868,117070145,1,4,,,,5,59,"M",2,2,"R",59,0
2019,128261869,117070146,1,4,,,,5,26,"F",1,2,"R",26,0
2019,128261870,117070147,1,4,,,,5,30,"F",2,2,"R",30,0
2019,128261871,117070148,1,1,,,,,,"",,,"",,
2019,128261872,117070148,2,8,,,,,,"",,,"",,
2019,128261873,117070149,1,8,,,,,,"",,,"",,
2019,128261874,117070150,1,1,,,,,,"",,,"",,
2019,128261875,117070151,1,4,,,,5,34,"F",1,1,"N",34,0
2019,128261876,117070152,1,4,,,,5,29,"F",1,2,"R",29,0
2019,128261877,117070153,1,4,,,,5,24,"F",1,2,"R",24,0
2019,128261878,117070154,1,4,,,,5,34,"F",2,2,"R",34,0
2019,128261879,117070155,1,4,,,,5,39,"F",1,2,"R",39,0
2019,130242147,118892051,1,4,,,,5,21,"F",2,2,"R",21,0
2019,130242148,118892051,2,4,,,,5,23,"F",2,2,"R",23,0
2019,130242177,118892076,1,4,,,,5,64,"F",1,2,"R",64,0
2019,130242181,118892077,1,4,,,,5,30,"F",2,2,"R",30,0
2019,130242183,118879935,1,4,,,,5,29,"F",1,2,"N",29,0
2019,128261880,117070156,1,4,,,,5,29,"M",1,2,"U",29,0
2019,128261882,117070158,1,4,,,,5,62,"M",0,3,"R",62,0
2019,128261883,117070159,1,4,,,,5,60,"M",2,2,"R",60,0
2019,128261886,117070160,3,4,,,,5,9,"M",1,2,"R",9,0
2019,128261884,117070160,1,4,,,,5,38,"F",1,2,"R",38,0
2019,128261887,117070160,4,8,,,,,,"",,,"",,
2019,128261885,117070160,2,4,,,,5,13,"F",1,2,"R",13,0
2019,128261888,117070161,1,4,,,,5,54,"F",1,1,"N",54,0
2019,128261889,117070162,1,4,,,,5,27,"F",1,1,"R",27,0
2019,128261891,117070162,3,1,,,,,,"",,,"",,
2019,128261890,117070162,2,4,,,,5,23,"F",1,2,"R",23,0
2019,128261892,117070162,4,1,,,,,,"",,,"",,
2019,128261893,117070163,1,4,,,,5,21,"M",2,2,"R",21,0
2019,128261894,117070164,1,1,,,,,,"",,,"",,
2019,128261895,117070165,1,4,,,,5,25,"M",1,2,"U",25,0
2019,128261896,117070166,1,8,,,,,,"",,,"",,
2019,128261897,117070167,1,4,,,,5,33,"F",2,2,"R",33,0
2019,128261898,117070168,1,4,,,,5,49,"F",1,2,"R",49,0
2019,118155863,107372844,1,4,,,,5,21,"F",1,1,"R",21,0
2019,118155860,107372842,1,1,,,,,,"",,,"",,
2019,118155865,107372846,1,1,,,,,,"",,,"",,
2019,118155870,107372850,1,4,,,,5,40,"M",1,2,"N",40,0
2019,118155869,107372849,1,4,,,,5,72,"F",2,2,"R",72,0
2019,118155866,107372847,1,4,,,,5,55,"M",1,2,"R",55,0
2019,118155867,107372847,2,4,,,,5,87,"M",1,2,"R",87,0
2019,118155876,107372852,1,4,,,,5,25,"F",1,2,"R",25,0
2019,118155877,107372853,1,4,,,,5,34,"M",1,1,"R",34,0
2019,118158622,107372856,1,4,,,,5,36,"M",1,2,"R",36,0
2019,118155889,107372866,1,4,,,,5,68,"F",2,2,"R",68,0
2019,118155896,107372873,1,4,,,,5,21,"F",2,2,"R",21,0
2019,118155439,107372477,1,8,,,,,,"",,,"",,
2019,118155440,107372478,1,4,,,,5,25,"M",1,2,"R",25,0
2019,118155442,107372480,1,4,,,,5,27,"M",2,2,"R",27,0
2019,118155446,107372484,1,4,,,,5,77,"F",2,2,"R",77,0
2019,118155448,107372486,1,4,,,,5,54,"M",2,2,"R",54,0
2019,118155447,107372485,1,4,,,,5,23,"F",1,2,"R",23,0
2019,118155453,107372491,1,4,,,,5,30,"F",2,2,"R",30,0
2019,118155455,107372493,1,4,,,,5,54,"M",2,2,"R",54,0
2019,118155458,107372495,1,4,,,,5,38,"F",2,2,"R",38,0
2019,118155459,107372496,1,4,,,,5,34,"F",2,2,"R",34,0
2019,118155460,107372497,1,4,,,,5,21,"M",1,2,"R",21,0
2019,118155462,107372499,1,4,,,,5,35,"F",1,2,"R",35,0
2019,118161443,107364679,1,4,,,,5,44,"F",1,2,"N",44,0
2019,118161444,107364679,2,8,,,,,,"",,,"",,
2019,118155467,107372504,1,4,,,,5,87,"F",1,2,"R",87,0
2019,118155469,107372506,1,4,,,,5,22,"F",1,2,"R",22,0
2019,118155471,107372508,1,4,,,,5,32,"M",2,2,"R",32,0
2019,118155473,107372510,1,4,,,,5,26,"F",2,2,"R",26,0
2019,118155474,107372511,1,4,,,,5,29,"F",2,2,"R",29,0
2019,118161457,107364690,1,4,,,,5,56,"M",2,2,"R",56,0
2019,118161458,107364690,2,4,,,,5,82,"M",2,2,"R",82,0
2019,118155476,107372513,1,4,,,,5,42,"M",1,2,"R",42,0
2019,118155478,107372515,1,4,,,,5,47,"F",2,2,"R",47,0
2019,118155479,107372516,1,4,,,,5,32,"M",0,1,"R",32,0
2019,118155481,107372518,1,8,,,,,,"",,,"",,
2019,118155485,107372522,1,3,,,,,,"",,,"",,
2019,118161622,107364823,1,8,,,,,,"",,,"",,
2019,118161633,107364832,1,4,,,,5,44,"M",1,2,"R",44,0
2019,118161634,107364832,2,4,,,,5,44,"M",1,2,"R",44,0
2019,118161644,107364840,1,4,,,,5,31,"M",1,1,"N",31,0
2019,118161664,107364856,1,4,,,,5,25,"F",2,2,"R",25,0
2019,118155739,107372740,1,4,,,,5,31,"F",1,2,"R",31,0
2019,118161676,107364864,1,8,,,,,,"",,,"",,
2019,118161725,107364898,1,1,,,,,,"",,,"",,
2019,118161732,107364902,3,1,,,,,,"",,,"",,
2019,118161731,107364902,2,4,,,,5,58,"M",2,2,"R",58,0
2019,118161730,107364902,1,4,,,,5,35,"M",1,1,"R",35,0
2019,118161750,107364916,2,1,,,,,,"",,,"",,
2019,118161748,107364916,1,4,,,,5,34,"F",1,2,"R",34,0
2019,118161771,107364933,1,4,,,,5,54,"M",1,2,"R",54,0
2019,118161773,107364935,1,4,,,,5,21,"F",1,2,"R",21,0
2019,118161774,107364936,1,1,,,,,,"",,,"",,
2019,118161794,107364952,1,1,,,,,,"",,,"",,
2019,118161808,107364964,2,1,,,,,,"",,,"",,
2019,118161806,107364964,1,4,,,,5,30,"M",1,2,"R",30,0
2019,118161837,107364987,1,4,,,,5,49,"F",1,2,"R",49,0
2019,118161839,107364987,3,4,,,,5,24,"F",2,2,"R",24,0
2019,118161838,107364987,2,4,,,,5,54,"M",2,2,"R",54,0
2019,122696165,111310414,1,4,,,,5,24,"F",2,2,"R",24,0
2019,122689637,111317911,1,8,,,,,,"",,,"",,
2019,122696178,111310426,1,4,,,,5,62,"M",1,2,"R",62,0
2019,122696193,111310436,1,4,,,,5,22,"F",1,2,"N",22,0
2019,122696203,111310443,1,4,,,,5,21,"M",2,2,"R",21,0
2019,122692657,111314610,1,4,,,,5,8,"M",2,2,"R",8,0
2019,122696224,111317952,1,4,,,,5,48,"F",1,2,"R",48,0
2019,122689699,111310467,1,1,,,,,,"",,,"",,
2019,122696253,111310475,1,4,,,,5,32,"F",2,2,"R",32,0
2019,122696259,111317993,1,4,,,,5,53,"F",2,2,"R",53,0
2019,122692710,111317998,1,4,,,,5,50,"M",2,2,"R",50,0
2019,122696267,111314663,1,4,,,,5,49,"F",1,2,"R",49,0
2019,122689762,111310513,1,3,,,,,,"",,,"",,
2019,122696159,111310411,1,4,,,,5,47,"F",2,2,"R",47,0
2019,122696161,111310411,2,4,,,,4,,"F",2,2,"R",,
2019,122696301,111310523,1,8,,,,,,"",,,"",,
2019,122696339,111310563,1,4,,,,5,28,"M",2,2,"R",28,0
2019,122696366,111310591,1,8,,,,,,"",,,"",,
2019,122689867,111310597,1,4,,,,5,30,"F",2,3,"R",30,0
2019,122696379,111310608,1,4,,,,5,31,"F",2,2,"R",31,0
2019,122696389,111310615,1,4,,,,5,20,"M",2,2,"R",20,0
2019,122696405,111314775,1,4,,,,5,57,"M",1,2,"R",57,0
2019,122696411,111314783,1,1,,,,,,"",,,"",,
2019,122692877,111314794,3,4,,,,5,3,"M",2,2,"R",3,0
2019,122689949,111314794,2,4,,,,5,6,"M",2,2,"R",6,0
2019,122692875,111314794,1,4,,,,5,36,"F",2,2,"R",36,0
2019,122689958,111314803,1,4,,,,5,37,"F",2,2,"R",37,0
2019,122696438,111314808,1,4,,,,5,35,"F",2,2,"R",35,0
2019,122696442,111310679,1,1,,,,,,"",,,"",,
2019,122696146,111317886,1,4,,,,5,27,"F",2,2,"R",27,0
2019,122696154,111310404,1,4,,,,5,20,"M",2,2,"R",20,0
2019,122692602,111310410,1,4,,,,5,25,"F",2,2,"R",25,0
2019,122696160,111310410,2,4,,,,5,43,"M",0,3,"N",43,0
2019,122692606,111314558,2,4,,,,5,7,"M",2,2,"R",7,0
2019,122692605,111314558,1,4,,,,5,5,"F",2,2,"R",5,0
2019,122692609,111314561,1,4,,,,5,34,"F",1,2,"R",34,0
2019,122689626,111314569,1,1,,,,,,"",,,"",,
2019,122692618,111314569,2,4,,,,5,37,"F",1,2,"R",37,0
2019,122696181,111310427,1,8,,,,,,"",,,"",,
2019,122696202,111317935,1,1,,,,,,"",,,"",,
2019,122696222,111310452,1,8,,,,,,"",,,"",,
2019,122692667,111314623,1,4,,,,5,30,"F",1,2,"R",30,0
2019,122692674,111314630,1,8,,,,,,"",,,"",,
2019,122692682,111314637,1,1,,,,,,"",,,"",,
2019,122692697,111314653,1,4,,,,5,39,"F",2,2,"R",39,0
2019,122696297,111310518,1,1,,,,,,"",,,"",,
2019,122692752,111310524,1,1,,,,,,"",,,"",,
2019,122689805,111318064,1,4,,,,5,40,"M",2,2,"R",40,0
2019,122696328,111310549,1,8,,,,,,"",,,"",,
2019,122689819,111310559,1,8,,,,,,"",,,"",,
2019,122689880,111314761,1,4,,,,5,48,"F",1,2,"R",48,0
2019,122689940,111310641,1,4,,,,5,21,"F",2,2,"R",21,0
2019,122692871,111310645,1,4,,,,5,51,"M",0,3,"R",51,0
2019,122689953,111310659,1,4,,,,5,27,"F",2,2,"R",27,0
2019,122689966,111318183,1,8,,,,,,"",,,"",,
2019,122689983,111318197,1,4,,,,5,67,"M",2,2,"R",67,0
2019,122696471,111310706,1,4,,,,5,55,"F",1,2,"R",55,0
2019,118158354,107368229,1,4,,,,5,65,"F",2,2,"R",65,0
2019,118158363,107368237,1,4,,,,5,25,"F",1,2,"R",25,0
2019,118158364,107368238,1,4,,,,5,49,"F",2,2,"R",49,0
2019,118158365,107368239,1,8,,,,,,"",,,"",,
2019,118158366,107368240,1,4,,,,5,35,"M",1,2,"R",35,0
2019,118158367,107368241,1,4,,,,5,55,"F",2,2,"R",55,0
2019,118158369,107368243,1,8,,,,,,"",,,"",,
2019,118155537,107372562,1,4,,,,5,40,"F",2,2,"R",40,0
2019,118155540,107372564,1,4,,,,5,23,"F",4,2,"R",23,0
2019,118158376,107368247,1,4,,,,5,34,"F",2,2,"R",34,0
2019,118158378,107368249,1,4,,,,5,58,"M",1,2,"R",58,0
2019,118155545,107372569,1,1,,,,,,"",,,"",,
2019,118158380,107368251,1,4,,,,5,40,"F",2,2,"R",40,0
2019,118155550,107372574,1,1,,,,,,"",,,"",,
2019,118158383,107368254,1,4,,,,5,46,"F",1,2,"R",46,0
2019,118158385,107368256,1,4,,,,5,73,"M",1,2,"R",73,0
2019,118158388,107368258,1,4,,,,5,70,"M",1,2,"R",70,0
2019,118158394,107368262,1,4,,,,5,44,"F",1,2,"R",44,0
2019,118158398,107368265,1,8,,,,,,"",,,"",,
2019,118158403,107368270,1,4,,,,5,26,"F",2,2,"R",26,0
2019,118158405,107368272,1,4,,,,5,32,"M",2,3,"R",32,0
2019,118158410,107368277,1,4,,,,5,21,"F",2,2,"R",21,0
2019,118155584,107372607,1,4,,,,5,37,"F",1,2,"R",37,0
2019,118161537,107364750,1,4,,,,5,27,"F",2,2,"R",27,0
2019,118158428,107368293,1,4,,,,5,21,"M",1,2,"R",21,0
2019,118158430,107368295,1,4,,,,5,29,"F",1,2,"R",29,0
2019,118155603,107372623,3,1,,,,,,"",,,"",,
2019,118158438,107372623,1,4,,,,5,38,"F",1,2,"R",38,0
2019,118155602,107372623,2,4,,,,5,33,"M",1,2,"R",33,0
2019,118158439,107368299,1,4,,,,5,36,"M",1,2,"R",36,0
2019,118158443,107368302,1,8,,,,,,"",,,"",,
2019,118158449,107368308,1,4,,,,5,32,"M",1,2,"R",32,0
2019,118158461,107368315,1,4,,,,5,29,"F",1,1,"R",29,0
2019,118158466,107368320,1,1,,,,,,"",,,"",,
2019,118158489,107368337,1,4,,,,5,22,"F",2,2,"R",22,0
2019,118158491,107368339,1,1,,,,,,"",,,"",,
2019,118158494,107368341,1,4,,,,5,51,"F",1,2,"R",51,0
2019,118158497,107368343,1,4,,,,5,23,"F",1,2,"R",23,0
2019,118158507,107368350,1,1,,,,,,"",,,"",,
2019,118158514,107364838,1,4,,,,5,61,"M",2,2,"R",61,0
2019,118155716,107372725,1,4,,,,5,23,"M",1,2,"N",23,0
2019,118158524,107368365,1,4,,,,5,27,"F",1,2,"R",27,0
2019,118158525,107368366,1,4,,,,5,55,"M",1,2,"R",55,0
2019,118158527,107368367,2,4,,,,5,26,"F",2,2,"R",26,0
2019,118158526,107368367,1,4,,,,5,51,"M",1,1,"R",51,0
2019,118158528,107368368,1,4,,,,5,27,"F",2,2,"R",27,0
2019,118158531,107368370,1,4,,,,5,33,"F",2,2,"R",33,0
2019,118158533,107368373,1,4,,,,5,31,"F",1,2,"R",31,0
2019,118158540,107368378,1,1,,,,,,"",,,"",,
2019,118158547,107368384,1,1,,,,,,"",,,"",,
2019,118158554,107368390,1,4,,,,5,28,"F",1,2,"R",28,0
2019,118158558,107368394,1,4,,,,5,18,"F",1,3,"R",18,0
2019,118158560,107368396,1,1,,,,,,"",,,"",,
2019,118161736,107368398,1,4,,,,5,45,"F",1,2,"R",45,0
2019,118158563,107368400,1,1,,,,,,"",,,"",,
2019,118158564,107368401,1,1,,,,,,"",,,"",,
2019,118158566,107368402,2,4,,,,5,25,"F",2,2,"R",25,0
2019,118158565,107368402,1,4,,,,5,25,"M",2,2,"R",25,0
2019,118158574,107368408,1,4,,,,5,32,"F",1,2,"R",32,0
2019,118161746,107364914,1,1,,,,,,"",,,"",,
2019,118158577,107368410,1,1,,,,,,"",,,"",,
2019,118158582,107368413,3,4,,,,5,37,"F",2,2,"R",37,0
2019,118158581,107368413,2,4,,,,5,16,"M",2,2,"R",16,0
2019,118158584,107368413,5,4,,,,5,18,"M",1,2,"R",18,0
2019,118158583,107368413,4,4,,,,5,18,"F",2,2,"R",18,0
2019,118158580,107368413,1,4,,,,5,19,"M",2,2,"R",19,0
2019,118158586,107368415,1,4,,,,5,10,"F",1,3,"R",10,0
2019,118158589,107368417,1,4,,,,5,30,"F",1,1,"R",30,0
2019,118158604,107368428,1,4,,,,5,31,"F",2,2,"R",31,0
2019,118158617,107368440,1,4,,,,5,30,"M",1,2,"R",30,0
2019,118158620,107368444,1,4,,,,5,34,"F",1,2,"R",34,0
2019,122689989,111318201,1,4,,,,5,86,"F",1,2,"R",86,0
2019,122696454,111310692,1,4,,,,5,31,"M",1,2,"R",31,0
2019,122696184,111310430,1,4,,,,5,47,"F",1,2,"R",47,0
2019,122689663,111310440,1,4,,,,5,20,"F",2,2,"R",20,0
2019,122696200,111317934,1,4,,,,5,64,"F",1,2,"R",64,0
2019,122692702,111310480,1,8,,,,,,"",,,"",,
2019,122696275,111318012,1,4,,,,5,27,"F",1,1,"N",27,0
2019,122696278,111318015,1,4,,,,5,37,"M",1,2,"R",37,0
2019,122692735,111310507,1,4,,,,5,48,"M",2,2,"R",48,0
2019,122696289,111310511,1,4,,,,5,68,"F",2,2,"R",68,0
2019,122689772,111314687,1,4,,,,5,36,"M",2,2,"R",36,0
2019,122689782,111314698,1,5,3,1,,5,29,"M",2,2,"R",29,0
2019,122689798,111318058,1,1,,,,,,"",,,"",,
2019,122696346,111310569,1,1,,,,,,"",,,"",,
2019,122696350,111318091,1,4,,,,5,56,"M",2,2,"R",56,0
2019,122692814,111314753,1,4,,,,5,52,"M",2,2,"R",52,0
2019,122689875,111318111,1,4,,,,5,46,"M",1,2,"N",46,0
2019,122689884,111318126,1,4,,,,5,73,"M",1,2,"R",73,0
2019,122696387,111310612,1,4,,,,5,28,"M",1,1,"R",28,0
2019,122689910,111318145,1,4,,,,5,38,"F",2,2,"R",38,0
2019,122689934,111318162,1,4,,,,5,52,"M",2,2,"R",52,0
2019,122696413,111318168,1,4,,,,5,53,"F",1,2,"R",53,0
2019,122689946,111310651,2,4,,,,5,43,"M",1,2,"R",43,0
2019,122689945,111310651,1,4,,,,5,40,"F",1,2,"R",40,0
2019,122696153,111310403,1,4,,,,5,28,"F",2,2,"R",28,0
2019,122689609,111317891,1,4,,,,5,16,"F",1,2,"R",16,0
2019,122689628,111310418,2,1,,,,,,"",,,"",,
2019,122689627,111310418,1,4,,,,5,42,"F",1,1,"R",42,0
2019,122692650,111314600,1,8,,,,,,"",,,"",,
2019,122692658,111314611,1,4,,,,5,54,"M",1,2,"R",54,0
2019,122696226,111310455,2,8,,,,,,"",,,"",,
2019,122696225,111310455,1,4,,,,5,23,"F",2,2,"R",23,0
2019,122689692,111310460,1,4,,,,5,28,"M",2,2,"R",28,0
2019,122689711,111314648,1,4,,,,5,52,"M",2,2,"R",52,0
2019,122689715,111317977,1,4,,,,5,63,"M",1,2,"R",63,0
2019,122696269,111314664,1,4,,,,5,69,"F",0,3,"N",69,0
2019,122692722,111310497,1,4,,,,5,59,"F",2,2,"R",59,0
2019,122696287,111310510,1,1,,,,,,"",,,"",,
2019,122696304,111310526,1,8,,,,,,"",,,"",,
2019,122689785,111310529,1,4,,,,5,62,"F",1,2,"R",62,0
2019,122696314,111318052,1,4,,,,5,58,"F",4,2,"R",58,0
2019,122692769,111310545,1,1,,,,,,"",,,"",,
2019,122689808,111318066,1,4,,,,5,34,"M",1,1,"R",34,0
2019,122689827,111310564,1,8,,,,,,"",,,"",,
2019,122689842,111310571,1,4,,,,5,42,"M",2,2,"R",42,0
2019,122696367,111314751,1,8,,,,,,"",,,"",,
2019,122692868,111310642,1,4,,,,5,22,"M",2,2,"R",22,0
2019,122689955,111310661,1,4,,,,5,47,"M",1,2,"R",47,0
2019,122696434,111310668,1,4,,,,5,37,"F",2,2,"R",37,0
2019,122692899,111310680,1,4,,,,5,57,"M",1,2,"R",57,0
2019,122689990,111318201,2,4,,,,5,91,"M",1,2,"R",91,0
2019,118161421,107364663,1,8,,,,,,"",,,"",,
2019,118161433,107364671,1,4,,,,5,29,"F",2,2,"R",29,0
2019,118161436,107364673,1,5,2,4,,5,39,"F",1,2,"N",39,0
2019,118161438,107364675,1,4,,,,5,64,"F",1,2,"R",64,0
2019,118161439,107364676,1,4,,,,5,33,"M",4,2,"R",33,0
2019,118161446,107364681,1,8,,,,,,"",,,"",,
2019,118161449,107364684,1,4,,,,5,87,"F",1,2,"R",87,0
2019,118161462,107364694,1,1,,,,,,"",,,"",,
2019,118161463,107364695,1,4,,,,5,50,"F",1,2,"R",50,0
2019,118161478,107364708,1,4,,,,5,60,"M",0,3,"N",60,0
2019,118161484,107364713,1,8,,,,,,"",,,"",,
2019,118161495,107364721,1,4,,,,5,30,"M",2,2,"R",30,0
2019,118161501,107364726,1,4,,,,5,36,"F",2,2,"R",36,0
2019,118161509,107364731,1,4,,,,5,27,"F",2,2,"R",27,0
2019,118155624,107372644,1,3,,,,,,"",,,"",,
2019,118161575,107364780,1,4,,,,5,65,"F",2,2,"R",65,0
2019,118161580,107364784,1,8,,,,,,"",,,"",,
2019,118161583,107364787,1,4,,,,5,64,"F",2,2,"R",64,0
2019,118158483,107368332,1,4,,,,5,41,"F",1,2,"R",41,0
2019,118161600,107364803,1,4,,,,5,54,"M",1,2,"N",54,0
2019,118161605,107364807,1,4,,,,5,39,"F",1,2,"R",39,0
2019,118161615,107364816,1,8,,,,,,"",,,"",,
2019,118161636,107364834,1,4,,,,5,50,"F",1,2,"R",50,0
2019,118161654,107364849,1,4,,,,5,35,"M",2,2,"R",35,0
2019,118155720,107364849,2,4,,,,5,48,"F",1,2,"R",48,0
2019,118161655,107364849,3,4,,,,5,63,"M",2,2,"R",63,0
2019,122689593,111317876,1,4,,,,5,36,"F",2,2,"R",36,0
2019,122696138,111317884,1,4,,,,5,33,"M",1,2,"R",33,0
2019,122689605,111317888,1,4,,,,5,19,"F",2,2,"R",19,0
2019,122689606,111317889,1,1,,,,,,"",,,"",,
2019,122689613,111317893,1,4,,,,5,27,"M",2,2,"R",27,0
2019,122689617,111317899,1,4,,,,4,,"U",0,3,"U",,
2019,122689619,111317899,2,8,,,,,,"",,,"",,
2019,122696170,111317901,1,4,,,,5,42,"M",2,2,"R",42,0
2019,122696174,111317907,1,4,,,,5,37,"F",2,2,"R",37,0
2019,122689641,111314581,2,4,,,,5,30,"F",2,2,"R",30,0
2019,122692640,111317923,2,4,,,,5,30,"F",2,2,"R",30,0
2019,122692639,111317923,1,4,,,,5,35,"F",2,2,"R",35,0
2019,122689661,111314596,1,4,,,,5,30,"F",4,2,"R",30,0
2019,122689667,111310444,1,4,,,,5,34,"F",2,2,"R",34,0
2019,122692656,111314609,1,4,,,,5,29,"M",1,2,"R",29,0
2019,122696214,111317941,1,4,,,,5,67,"M",1,2,"N",67,0
2019,122692662,111317948,1,8,,,,,,"",,,"",,
2019,122689681,111317949,1,1,,,,,,"",,,"",,
2019,122696227,111310457,1,8,,,,,,"",,,"",,
2019,122692676,111314631,1,4,,,,5,47,"F",2,2,"R",47,0
2019,122692680,111317963,1,4,,,,5,21,"F",2,2,"R",21,0
2019,122689695,111317964,1,4,,,,5,30,"F",2,2,"R",30,0
2019,122696241,111310466,1,4,,,,5,32,"F",2,2,"R",32,0
2019,122689717,111317978,1,8,,,,,,"",,,"",,
2019,122692699,111317983,1,4,,,,5,22,"F",1,2,"R",22,0
2019,122692704,111314656,1,1,,,,,,"",,,"",,
2019,122689741,111318003,1,4,,,,5,40,"F",1,2,"R",40,0
2019,122696264,111310488,1,1,,,,,,"",,,"",,
2019,122696279,111310498,1,4,,,,5,26,"F",2,2,"R",26,0
2019,122696277,111310496,1,8,,,,,,"",,,"",,
2019,122689751,111318020,2,4,,,,5,31,"F",1,2,"R",31,0
2019,122689750,111318020,1,4,,,,5,63,"F",1,2,"N",63,0
2019,122689755,111310508,1,4,,,,5,48,"F",1,2,"R",48,0
2019,122692747,111314692,1,4,,,,5,32,"F",1,3,"R",32,0
2019,122689790,111310534,1,4,,,,5,28,"F",2,2,"N",28,0
2019,122689791,111310534,2,8,,,,,,"",,,"",,
2019,122689796,111318056,1,4,,,,5,54,"M",1,2,"R",54,0
2019,122689812,111318069,1,4,,,,5,46,"M",2,2,"R",46,0
2019,122689825,111310562,1,8,,,,,,"",,,"",,
2019,122692791,111314733,1,1,,,,,,"",,,"",,
2019,122689871,111310602,1,8,,,,,,"",,,"",,
2019,122689885,111318127,1,8,,,,,,"",,,"",,
2019,122689907,111310624,1,1,,,,,,"",,,"",,
2019,122696395,111310624,2,4,,,,5,59,"M",1,2,"R",59,0
2019,122692850,111318154,1,8,,,,,,"",,,"",,
2019,122692854,111314776,1,4,,,,5,31,"F",2,2,"R",31,0
2019,122692863,111318165,1,4,,,,5,26,"F",2,2,"R",26,0
2019,122689936,111318165,2,4,,,,5,22,"F",1,2,"R",22,0
2019,122692870,111318171,1,1,,,,,,"",,,"",,
2019,122689962,111318180,1,4,,,,5,11,"F",1,2,"R",11,0
2019,122692889,111318181,1,4,,,,5,37,"F",2,2,"R",37,0
2019,122692890,111318181,2,1,,,,,,"",,,"",,
2019,122689978,111318194,1,4,,,,5,20,"F",1,1,"R",20,0
2019,122689987,111314821,1,4,,,,5,38,"F",2,2,"R",38,0
2019,122692907,111314821,2,4,,,,5,20,"M",2,2,"R",20,0
2019,122689992,111314822,1,4,,,,5,12,"F",4,2,"R",12,0
2019,122692912,111314825,1,4,,,,5,60,"F",2,2,"R",60,0
2019,122692918,111314829,1,4,,,,5,26,"F",2,2,"R",26,0
2019,122690006,111318216,1,4,,,,5,30,"F",1,1,"R",30,0
2019,122692603,111314556,1,4,,,,5,34,"F",1,2,"R",34,0
2019,122689623,111317902,1,8,,,,,,"",,,"",,
2019,122692627,111314575,1,8,,,,,,"",,,"",,
2019,122692633,111314580,1,1,,,,,,"",,,"",,
2019,122689646,111310428,1,4,,,,5,33,"F",1,2,"R",33,0
2019,122689658,111317928,1,4,,,,5,41,"M",2,2,"R",41,0
2019,122696196,111310439,1,8,,,,,,"",,,"",,
2019,122696198,111317931,1,4,,,,5,26,"F",2,2,"R",26,0
2019,122692678,111314633,1,4,,,,5,34,"M",0,2,"R",34,0
2019,122689694,111314635,1,4,,,,5,26,"M",2,2,"N",26,0
2019,122692684,111314639,1,8,,,,,,"",,,"",,
2019,122689705,111317971,1,4,,,,5,14,"M",2,2,"R",14,0
2019,122692694,111317976,1,4,,,,5,37,"F",2,2,"R",37,0
2019,122689714,111310472,1,4,,,,5,33,"M",2,2,"R",33,0
2019,122692706,111310483,1,4,,,,5,53,"M",1,1,"R",53,0
2019,122689738,111318001,1,4,,,,5,27,"M",1,2,"R",27,0
2019,122692714,111318007,1,4,,,,5,83,"M",1,2,"R",83,0
2019,122692719,111318011,1,4,,,,5,32,"M",2,2,"R",32,0
2019,122689748,111318014,1,8,,,,,,"",,,"",,
2019,122692734,111318021,1,4,,,,5,33,"M",2,2,"R",33,0
2019,122696295,111318033,1,4,,,,5,47,"M",2,2,"R",47,0
2019,122689784,111318045,1,1,,,,,,"",,,"",,
2019,122696320,111310542,1,4,,,,5,10,"F",1,3,"R",10,0
2019,118161424,107364666,1,4,,,,5,28,"M",2,2,"R",28,0
2019,118161454,107364687,1,4,,,,5,41,"F",2,2,"R",41,0
2019,118155525,107372552,1,4,,,,5,39,"M",1,1,"R",39,0
2019,118155530,107364722,1,1,,,,,,"",,,"",,
2019,118161535,107364746,1,4,,,,5,41,"F",1,2,"R",41,0
2019,118161544,107364755,1,4,,,,5,20,"M",1,2,"R",20,0
2019,118161549,107364758,1,1,,,,,,"",,,"",,
2019,118161550,107364759,1,8,,,,,,"",,,"",,
2019,118161554,107364763,1,4,,,,5,55,"M",2,2,"R",55,0
2019,118161556,107364764,1,8,,,,,,"",,,"",,
2019,118155608,107368310,1,4,,,,5,23,"M",1,2,"R",23,0
2019,118155617,107372639,1,4,,,,5,71,"M",1,2,"R",71,0
2019,118161568,107364775,1,4,,,,5,35,"F",1,2,"R",35,0
2019,118161569,107364775,2,8,,,,,,"",,,"",,
2019,118161582,107364786,1,4,,,,5,23,"F",2,1,"R",23,0
2019,118161586,107364791,1,8,,,,,,"",,,"",,
